q_train_396	osm_node_1862999935	2
q_train_396	osm_node_3135025615	1
q_train_397	osm_node_2298263229	2
q_train_397	osm_node_297672928	1
q_train_398	osm_node_2320443543	2
q_train_398	osm_node_1052139617	1
q_train_399	osm_node_2201696261	2
q_train_399	osm_node_2097598159	1
q_train_400	osm_node_2960671211	2
q_train_400	osm_node_839704178	1
q_train_401	osm_node_4596851189	2
q_train_401	osm_node_2204171724	1
q_train_402	osm_node_4124935589	2
q_train_402	osm_node_4308464436	1
q_train_403	osm_node_1687133949	2
q_train_403	osm_node_1891357372	1
q_train_404	osm_node_935022020	2
q_train_404	osm_node_304908625	1
q_train_405	osm_node_797782962	2
q_train_405	osm_node_5061733021	1
q_train_406	osm_node_4839323410	2
q_train_406	osm_node_4652657901	1
q_train_407	osm_node_1862999935	2
q_train_407	osm_node_1749066848	1
q_train_408	osm_node_2326986086	2
q_train_408	osm_node_4718588195	1
q_train_409	osm_node_2925671403	2
q_train_409	osm_node_2324125705	1
q_train_410	osm_node_2142236661	2
q_train_410	osm_node_5428939806	1
q_train_411	osm_node_4484756130	2
q_train_411	osm_node_4100928786	1
q_train_412	osm_node_4186581291	2
q_train_412	osm_node_979090990	1
q_train_413	osm_node_2925671403	2
q_train_413	osm_node_2105337869	1
q_train_414	osm_node_2473040918	2
q_train_414	osm_node_4442339790	1
